v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v167,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
5.0,2.0,95.0,2.0,12.0,996.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,13.0,21.0,2.0,2.0,11.0,1.0,10.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,71.0,0.0,2.0,2.0,2.0,0.0,8.0,0.0,3.0,-562.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,401.0,0.0,2.0,3.0,3.0,3.0,3.0,12.0,0.0,0.0,3.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,96.0,21.0,0.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,0.0,0.0,2.0,30.0,1.0,1.0,1.0,0.0,0.0
5.0,2.0,1.0,2.0,13.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,2.0,2.0,12.0,1.0,4.0,2.0,1.0,5.0,2.0,4.0,1.0,2.0,33.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,1.0,-91677.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,203.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,3.0,96.0,20.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0
5.0,2.0,8.0,2.0,12.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,1.0,2.0,12.0,1.0,5.0,1.0,2.0,5.0,2.0,4.0,2.0,1.0,31.0,0.0,2.0,1.0,2.0,1.0,8.0,1.0,3.0,8609.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,25.0,1.0,0.0,0.0,1.0,1.0
5.0,2.0,15.0,1.0,12.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,13.0,21.0,2.0,2.0,8.0,1.0,11.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,47.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,3.0,2029.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,8.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,96.0,18.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,37.0,1.0,1.0,0.0,1.0,
5.0,2.0,1.0,2.0,12.0,996.0,23.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,13.0,21.0,1.0,2.0,10.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,30.0,0.0,2.0,2.0,2.0,2.0,8.0,0.0,4.0,34881.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,203.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,19.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,1.0,0.0,0.0,1.0,
5.0,2.0,15.0,1.0,32.0,60.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,2.0,7.0,1.0,7.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,29.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,2.0,-43952.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,1.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0,96.0,13.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0
5.0,2.0,13.0,1.0,31.0,120.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,2.0,7.0,1.0,7.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,34.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,-38755.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,96.0,15.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,29.0,1.0,0.0,0.0,1.0,
5.0,2.0,18.0,1.0,31.0,60.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,2.0,8.0,1.0,8.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,44.0,0.0,1.0,0.0,2.0,0.0,8.0,1.0,2.0,-33029.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,16.0,16.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,38.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,13.0,1.0,51.0,996.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,2.0,7.0,1.0,6.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,30.0,0.0,2.0,0.0,2.0,0.0,8.0,3.0,3.0,576.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,1.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,15.0,15.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,12.0,1.0,32.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,2.0,7.0,1.0,7.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,35.0,0.0,2.0,1.0,2.0,1.0,8.0,0.0,2.0,-22107.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,304.0,0.0,3.0,5.0,6.0,6.0,5.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,96.0,17.0,0.0,1.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,30.0,1.0,0.0,1.0,1.0,0.0
5.0,2.0,7.0,1.0,43.0,10.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,13.0,21.0,2.0,2.0,7.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,35.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,2.0,-21594.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,302.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,96.0,16.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,6.0,2.0,12.0,996.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,27.0,21.0,1.0,5.0,12.0,1.0,2.0,0.0,1.0,5.0,1.0,4.0,1.0,2.0,29.0,0.0,2.0,2.0,2.0,2.0,7.0,1.0,5.0,101094.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,29.0,1.0,1.0,1.0,1.0,
5.0,1.0,5.0,2.0,12.0,996.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,1.0,5.0,12.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,27.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,150778.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,96.0,97.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,25.0,1.0,1.0,1.0,0.0,0.0
5.0,1.0,1.0,2.0,43.0,996.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,21.0,2.0,2.0,12.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,30.0,0.0,2.0,2.0,2.0,2.0,7.0,3.0,5.0,99039.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,404.0,0.0,3.0,1.0,1.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0,18.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,26.0,1.0,1.0,0.0,1.0,0.0
5.0,1.0,0.0,1.0,41.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,4.0,2.0,6.0,1.0,6.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,31.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,-41300.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,2.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,2.0,2.0,96.0,97.0,5.0,1.0,3.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,96.0,1.0,97.0,997.0,97.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,2.0,2.0,8.0,2.0,6.0,1.0,2.0,97.0,7.0,2.0,8.0,2.0,31.0,7.0,0.0,0.0,2.0,2.0,97.0,3.0,2.0,-41300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,206.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,17.0,17.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,3.0,1.0,51.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,24.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,4460.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,13.0,1.0,43.0,20.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,13.0,21.0,2.0,2.0,8.0,1.0,5.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,42.0,0.0,1.0,0.0,2.0,0.0,8.0,1.0,3.0,-15468.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,204.0,1.0,8.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,96.0,17.0,0.0,1.0,3.0,5.0,96.0,7.0,0.0,4.0,0.0,4.0,96.0,96.0,96.0,30.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,15.0,1.0,43.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,2.0,7.0,1.0,7.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,40.0,0.0,2.0,1.0,2.0,1.0,8.0,0.0,2.0,-24361.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,96.0,23.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,39.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,95.0,1.0,42.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,2.0,7.0,1.0,6.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,46.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,3.0,-12501.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,16.0,16.0,0.0,3.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,
5.0,2.0,12.0,1.0,43.0,40.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,2.0,2.0,7.0,1.0,7.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,31.0,0.0,2.0,1.0,2.0,2.0,8.0,0.0,2.0,-28357.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,309.0,0.0,2.0,4.0,5.0,5.0,4.0,9.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,3.0,96.0,13.0,0.0,1.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,21.0,1.0,43.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,2.0,7.0,1.0,9.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,42.0,0.0,2.0,1.0,2.0,1.0,8.0,0.0,2.0,-57858.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,307.0,0.0,2.0,7.0,7.0,6.0,7.0,7.0,0.0,0.0,2.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,96.0,17.0,0.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0
5.0,2.0,14.0,1.0,43.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,2.0,7.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,40.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,-22307.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,96.0,18.0,0.0,1.0,2.0,4.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,33.0,1.0,0.0,0.0,1.0,
5.0,2.0,9.0,2.0,42.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,12.0,2.0,2.0,11.0,1.0,5.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,38.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,1.0,-106083.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,1.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,3.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,1.0,0.0
5.0,2.0,9.0,3.0,31.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,1.0,2.0,13.0,1.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,2.0,29.0,0.0,2.0,2.0,2.0,1.0,8.0,4.0,2.0,-43403.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,4.0,2.0,2.0,2.0,2.0,12.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,96.0,97.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,29.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,0.0,1.0,51.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,21.0,2.0,2.0,7.0,1.0,11.0,1.0,2.0,5.0,2.0,1.0,12.0,2.0,40.0,0.0,1.0,1.0,2.0,0.0,8.0,0.0,4.0,52783.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,108.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,23.0,1.0,0.0,0.0,1.0,
5.0,2.0,22.0,1.0,43.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,4.0,2.0,7.0,1.0,6.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,45.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,-96254.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,5.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,96.0,13.0,0.0,2.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,36.0,1.0,1.0,0.0,0.0,0.0
5.0,2.0,10.0,1.0,42.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,21.0,2.0,2.0,7.0,1.0,6.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,31.0,0.0,2.0,0.0,2.0,1.0,8.0,1.0,3.0,-6120.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,302.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,96.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,25.0,1.0,0.0,0.0,1.0,
5.0,2.0,14.0,1.0,41.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,21.0,2.0,2.0,7.0,1.0,7.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,36.0,0.0,1.0,0.0,1.0,0.0,8.0,6.0,3.0,-19305.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,8.0,5.0,5.0,5.0,5.0,2.0,0.0,1.0,1.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,15.0,15.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,95.0,2.0,43.0,20.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,36.0,21.0,2.0,2.0,10.0,1.0,8.0,1.0,2.0,5.0,2.0,3.0,3.0,1.0,64.0,0.0,2.0,1.0,2.0,1.0,8.0,5.0,3.0,10942.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,102.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0
5.0,2.0,17.0,1.0,43.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,2.0,2.0,7.0,1.0,8.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,65.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,1.0,-74195.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,201.0,1.0,8.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,96.0,21.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0
5.0,2.0,4.0,3.0,42.0,15.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,34.0,36.0,21.0,2.0,2.0,16.0,1.0,8.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,42.0,0.0,2.0,1.0,2.0,2.0,8.0,0.0,4.0,89397.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,995.0,0.0,8.0,1.0,1.0,1.0,1.0,995.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,24.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,27.0,1.0,1.0,1.0,1.0,
5.0,1.0,15.0,1.0,43.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,2.0,2.0,8.0,1.0,7.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,40.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,1.0,-96008.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,96.0,14.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,1.0,1.0,43.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,2.0,2.0,8.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,23.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,1.0,-69855.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,96.0,18.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,1.0,0.0,0.0,1.0,
5.0,1.0,95.0,2.0,51.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,2.0,12.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,22.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,2.0,-24744.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,303.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0
5.0,1.0,4.0,2.0,43.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,24.0,21.0,2.0,2.0,12.0,1.0,5.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,34.0,0.0,2.0,0.0,2.0,2.0,8.0,2.0,4.0,35193.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,110.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0
